component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
42bf2f12743fa34a3acc41f0,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,unmapped_user,unmapped-user,svs-automation/svs-rails-app/app/assets/javascripts/unmapped_user.js,.js,2,,,,next-react,unknown,70,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,19a187bec6cdb96d
9f797a7c166bf949c93471a0,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,sessions,sessions,svs-automation/svs-rails-app/app/assets/javascripts/sessions.js,.js,2,,,,next-react,unknown,70,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,19a187bec6cdb96d
2398c7aa4215f7682e21c7b3,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,dhs_verification_resolutions,dhs-verification-resolutions,svs-automation/svs-rails-app/test/fixtures/reference_data/dhs_verification_resolutions.yml,.yml,88,,,,next-react,unknown,75,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,66e254d11950e395
23a7ee8254684abd50dcf454,mbarbine__Scripts,observability,"observability,security,automation",observability-module,auth-and-keys,app_config,app-config,svs-automation/svs-rails-app/config/app_config.yml,.yml,5,,,,next-react,unknown,70,50,catalog-only,True,none,secondary,none,"Observability component for auth-and-keys; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,0f7916f89c498ed1
3c11be981fa4d9151abd91d1,mbarbine__Scripts,observability,"observability,security,automation",observability-module,ai,svs_ami,svs-ami,svs-automation/svs-rails-app/.pipeline/config/packer/svs_ami.json,.json,143,,,,next-react,unknown,75,55,catalog-only,True,none,secondary,none,"Observability component for ai; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,9fd47c4aea95e63b
a068102c67cf54e3cefb0f47,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,.kitchen,kitchen,svs-automation/svs-rails-app/.pipeline/cookbooks/status-verification-system/.kitchen.yml,.yml,23,,,,next-react,unknown,75,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,6fdbea4ce2776f9c
c439ac6eaaffc6e90e5f2f9b,mbarbine__Scripts,observability,"observability,automation,ai",observability-module,observability,point_of_contacts,point-of-contacts,svs-automation/svs-vis-mock/test/fixtures/point_of_contacts.yml,.yml,30,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50 | ai-score:45,3b1a1eb624e1f07a
8b18fa7fe48d081d65f5105d,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,users,users,svs-automation/svs-vis-mock/test/fixtures/users.yml,.yml,141,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,183b9b13523d325a
a088c597f383890da5dc8006,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,verification_case_jsons,verification-case-jsons,svs-automation/svs-vis-mock/test/fixtures/verification_case_jsons.yml,.yml,67,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,adaaff1367be2ff0
9c4c752584127a9a6bef0b1a,mbarbine__Scripts,observability,"observability,automation,ai",observability-module,observability,verification_cases,verification-cases,svs-automation/svs-vis-mock/test/fixtures/verification_cases.yml,.yml,116,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50 | ai-score:45,082ff60b162e1a18
1699ca2508a80f5b5fa2c395,mbarbine__Scripts,observability,"observability,automation,ai",observability-module,observability,case_responses,case-responses,svs-automation/svs-vis-mock/test/fixtures/case_responses.yml,.yml,30,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50 | ai-score:45,72eba92893dcbf9f
12be4e16f2e2f5efb349f7a3,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,caseWorkload,case-workload,svs-automation/svs-vis-mock/documents/v1_json_examples/caseWorkload.json,.json,18,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,d74c71d943047ee3
ef08f1e5960cb97110a1c56d,mbarbine__Scripts,observability,"observability,security,automation",observability-module,observability,ev2CaseDetail,ev2-case-detail,svs-automation/svs-vis-mock/documents/v1_json_examples/ev2CaseDetail.json,.json,81,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,abe64a6f3aeb1fd0
8eeb119de833009b362334e2,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,user,user,svs-automation/svs-vis-mock/documents/v1_json_examples/user.json,.json,26,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,8ae9a6b7d8b71e5a
4dc7bea333a235e97c8003d9,mbarbine__Scripts,observability,"observability,security,automation",observability-module,observability,ev3CaseDetail,ev3-case-detail,svs-automation/svs-vis-mock/documents/v1_json_examples/ev3CaseDetail.json,.json,103,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,c3b86d0afdd51d99
82644e025da790fd1d725b46,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,logonIdList,logon-id-list,svs-automation/svs-vis-mock/documents/v1_json_examples/logonIdList.json,.json,8,,,,unknown,unknown,60,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,821ffb2bd7ffb1cc
8fa2bdab86d02841022a8d4f,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,searchThirdStep,search-third-step,svs-automation/svs-vis-mock/documents/v2_json_examples/searchThirdStep.json,.json,24,,,,unknown,unknown,65,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,6aee4b8aeb1690cb
42aa3cbd493e9d755c2831fc,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,resolutionReasons,resolution-reasons,svs-automation/svs-vis-mock/documents/v2_json_examples/resolutionReasons.json,.json,91,,,,unknown,unknown,65,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,e75bf4c4cb9d5563
f8d5730b5e18a066293415c7,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,additionalFields,additional-fields,svs-automation/svs-vis-mock/documents/v2_json_examples/additionalFields.json,.json,21,,,,unknown,unknown,65,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,c6516b1a01f7a7ce
4c3dfdd396ee0c8b8972333f,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,selfLockDetails,self-lock-details,svs-automation/svs-vis-mock/documents/v2_json_examples/selfLockDetails.json,.json,40,,,,unknown,unknown,65,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,1777c7a575118f10
14d0d375fc6ccc14c4d37f91,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,documentPhoto,document-photo,svs-automation/svs-vis-mock/documents/v2_json_examples/documentPhoto.json,.json,5,,,,unknown,unknown,60,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,8069beba4b9b13e9
2ac314092ab07166330f82a8,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,caseWorkload,case-workload,svs-automation/svs-vis-mock/documents/v2_json_examples/caseWorkload.json,.json,18,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,d74c71d943047ee3
0a9e05b86d7d4753c21a9d3c,mbarbine__Scripts,observability,"observability,security,automation",observability-module,observability,ev2CaseDetail,ev2-case-detail,svs-automation/svs-vis-mock/documents/v2_json_examples/ev2CaseDetail.json,.json,81,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,400fd8211fa1000d
403dae59777df8d61f4254e4,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,user,user,svs-automation/svs-vis-mock/documents/v2_json_examples/user.json,.json,26,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,8ae9a6b7d8b71e5a
1976300ae08da71dcb0f7863,mbarbine__Scripts,observability,"observability,security,automation",observability-module,auth-and-keys,caseResolutionCodes,case-resolution-codes,svs-automation/svs-vis-mock/documents/v2_json_examples/caseResolutionCodes.json,.json,141,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for auth-and-keys; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,5923ebe8e3ca8ad8
79067360f926b7ac0024f4a5,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,scanCases,scan-cases,svs-automation/svs-vis-mock/documents/v2_json_examples/scanCases.json,.json,28,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,e95cb8d6182e28fb
5443a58354be3315bd69a115,mbarbine__Scripts,observability,"observability,security,automation",observability-module,observability,ev3CaseDetail,ev3-case-detail,svs-automation/svs-vis-mock/documents/v2_json_examples/ev3CaseDetail.json,.json,123,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,57be3ca3469b5e8d
88e5ae6278b11a0f1d51d237,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,logonIdList,logon-id-list,svs-automation/svs-vis-mock/documents/v2_json_examples/logonIdList.json,.json,8,,,,unknown,unknown,60,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,821ffb2bd7ffb1cc
f7e4414655cce2e9398d37be,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,uploadedDocument,uploaded-document,svs-automation/svs-vis-mock/documents/v2_json_examples/uploadedDocument.json,.json,5,,,,unknown,unknown,60,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,c58a2c98ed79e03b
edd58c1a223b690b6f284035,mbarbine__Scripts,observability,"observability,security,automation",observability-module,observability,s2CaseDetail,s2-case-detail,svs-automation/svs-vis-mock/documents/v2_json_examples/s2CaseDetail.json,.json,131,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,9d912a182952de5e
ee68020642b8ea77abe5b029,mbarbine__Scripts,observability,"observability,automation",observability-module,workflow,successStatus,success-status,svs-automation/svs-vis-mock/documents/common_examples/successStatus.json,.json,4,,,,unknown,unknown,60,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for workflow; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,d1b26a6304053c13
8bbb03958996582a2e2f926a,mbarbine__Scripts,observability,"observability,automation",observability-module,observability,accountDetail,account-detail,svs-automation/svs-vis-mock/documents/common_examples/accountDetail.json,.json,70,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:50,758a29965abbf8c3
